phrase_type,phrase,cases_with,occurrences
noun_chunk,the firearms expert,1,1
noun_chunk,the fireplace,1,1
noun_chunk,the firer,1,1
noun_chunk,the firing Gail,1,1
noun_chunk,the first Queen Elizabeth,1,1
noun_chunk,the first act,1,1
noun_chunk,the first cartridge,1,1
noun_chunk,the first contention,1,1
noun_chunk,the first degree,1,1
noun_chunk,the first four counts,1,1
noun_chunk,the first time,1,1
noun_chunk,the first two grounds,1,1
noun_chunk,the flat roof,1,1
noun_chunk,the floor,1,1
noun_chunk,the following days,1,1
noun_chunk,the following morning,1,1
noun_chunk,the following passage,1,1
noun_chunk,the following words,1,1
noun_chunk,the foot,1,1
noun_chunk,the footing,1,1
noun_chunk,the force,1,1
noun_chunk,the form,1,1
noun_chunk,"the former
Sentencing Advisory Panel's Advice",1,1
noun_chunk,the foundation,1,1
noun_chunk,the fresh evidence,1,1
noun_chunk,the full definition,1,1
noun_chunk,the further evidence,1,1
noun_chunk,the garage,1,1
noun_chunk,the gates,1,1
noun_chunk,the guidelines,1,1
noun_chunk,the halfway point,1,1
noun_chunk,the hallway,1,1
noun_chunk,the handgun,1,1
noun_chunk,the hands,1,1
noun_chunk,the head note,1,1
noun_chunk,the hearing,1,1
noun_chunk,"the heavy
battery",1,1
noun_chunk,the home,1,1
noun_chunk,the identification,1,1
noun_chunk,the implication,1,1
noun_chunk,the inadmissibility,1,1
noun_chunk,the increases,1,1
noun_chunk,the inference,1,1
noun_chunk,the influence,1,1
noun_chunk,the ingredients,1,1
noun_chunk,the injured people,1,1
noun_chunk,the inner aspect,1,1
noun_chunk,the innocence,1,1
noun_chunk,the interests,1,1
noun_chunk,the interior,1,1
noun_chunk,the interviews,1,1
noun_chunk,the introduction,1,1
noun_chunk,"the joint
enterprise",1,1
noun_chunk,the judge's conclusion,1,1
noun_chunk,the judge's decision,1,1
noun_chunk,the judge's direction,1,1
noun_chunk,the judge's directions,1,1
noun_chunk,the judge’s direction,1,1
noun_chunk,"the jury's
acquittal",1,1
noun_chunk,the jury's verdicts,1,1
noun_chunk,the kitchen end,1,1
noun_chunk,the know,1,1
noun_chunk,the laced gagrella,1,1
noun_chunk,the lack,1,1
noun_chunk,the later conversation,1,1
noun_chunk,the later trial,1,1
noun_chunk,the lavatory door,1,1
noun_chunk,"the lay-by
and the appellant",1,1
noun_chunk,the learned Judge,1,1
noun_chunk,the learned Judge's decision,1,1
noun_chunk,the learned judge's direction,1,1
noun_chunk,the leave,1,1
noun_chunk,the left hand side,1,1
noun_chunk,the left side,1,1
noun_chunk,the legs,1,1
noun_chunk,the lengths,1,1
noun_chunk,the lengthy interviews,1,1
noun_chunk,the lesbian relationship,1,1
noun_chunk,the liability,1,1
noun_chunk,the life,1,1
noun_chunk,the life sentence,1,1
noun_chunk,the lines,1,1
noun_chunk,the lookout,1,1
noun_chunk,the lower part,1,1
noun_chunk,the main grounds,1,1
noun_chunk,the majority,1,1
noun_chunk,the malicious mind,1,1
noun_chunk,the manager,1,1
noun_chunk,the manner,1,1
noun_chunk,the manslaughter,1,1
noun_chunk,the manslaughter conviction,1,1
noun_chunk,the manslaughter verdict call,1,1
noun_chunk,the material time,1,1
noun_chunk,the maximum support,1,1
noun_chunk,the mechanism,1,1
noun_chunk,the media,1,1
noun_chunk,the meeting,1,1
noun_chunk,the men,1,1
noun_chunk,the mental illness,1,1
noun_chunk,the mercy,1,1
noun_chunk,the mind,1,1
noun_chunk,the more serious aggravating factors,1,1
noun_chunk,the most serious crimes,1,1
noun_chunk,"the murder
count",1,1
noun_chunk,"the murder
trial",1,1
noun_chunk,the natural episodes,1,1
noun_chunk,the necessary common intention,1,1
noun_chunk,the necessary ingredients,1,1
noun_chunk,the neck,1,1
noun_chunk,the need,1,1
noun_chunk,the neighbour Mrs Jones,1,1
noun_chunk,"the new
sentencing statutory structure",1,1
noun_chunk,the new levels,1,1
noun_chunk,the new regime,1,1
noun_chunk,"the new starting
point",1,1
noun_chunk,the new starting point,1,1
noun_chunk,the normal course,1,1
noun_chunk,the notion,1,1
noun_chunk,the objective,1,1
noun_chunk,the obtaining,1,1
noun_chunk,the obvious human response,1,1
noun_chunk,the offences,1,1
noun_chunk,the old lady,1,1
noun_chunk,the old law,1,1
noun_chunk,the one side,1,1
noun_chunk,the opening,1,1
noun_chunk,the opinions,1,1
noun_chunk,the order,1,1
noun_chunk,the orders,1,1
noun_chunk,the ordinary principles,1,1
noun_chunk,the ordinary rule,1,1
noun_chunk,the original aggressor,1,1
noun_chunk,the other attackers,1,1
noun_chunk,the other conspirators,1,1
noun_chunk,the other information,1,1
noun_chunk,the other man,1,1
noun_chunk,the other members,1,1
noun_chunk,the other officers,1,1
noun_chunk,the other person,1,1
noun_chunk,the outcome,1,1
noun_chunk,the outset,1,1
noun_chunk,the outside wall,1,1
noun_chunk,the pact,1,1
noun_chunk,the partial defences,1,1
noun_chunk,the participation,1,1
noun_chunk,the particular participant,1,1
noun_chunk,the particulars,1,1
noun_chunk,the passage,1,1
noun_chunk,the pavement,1,1
noun_chunk,the people,1,1
noun_chunk,the perceived shame,1,1
noun_chunk,the percolator,1,1
noun_chunk,the performance,1,1
noun_chunk,the perimeter fence,1,1
noun_chunk,the plain fact,1,1
noun_chunk,the plan,1,1
noun_chunk,the planning,1,1
noun_chunk,the planning stage,1,1
noun_chunk,the plug,1,1
noun_chunk,the police inquiries,1,1
noun_chunk,the policemen,1,1
noun_chunk,the pool cue,1,1
noun_chunk,the possible infliction,1,1
noun_chunk,the possible spread,1,1
noun_chunk,the pre-2003 Act guidelines,1,1
noun_chunk,the precise terms,1,1
noun_chunk,the premises,1,1
noun_chunk,the press,1,1
noun_chunk,the previous sentencing levels,1,1
noun_chunk,"the previously 
 amended conspiracy Count",1,1
noun_chunk,the primary party,1,1
noun_chunk,the prison hospital,1,1
noun_chunk,the probability,1,1
noun_chunk,the promenade,1,1
noun_chunk,the property,1,1
noun_chunk,the prosecution's case,1,1
noun_chunk,the prosecution's suggestion,1,1
noun_chunk,the provocation,1,1
noun_chunk,the proximate cause,1,1
noun_chunk,the purely factual matters,1,1
noun_chunk,the pursuance,1,1
noun_chunk,the reality,1,1
noun_chunk,the reasoning,1,1
noun_chunk,the recovery,1,1
noun_chunk,the relevance,1,1
noun_chunk,the relevant mens rea,1,1
noun_chunk,the remark,1,1
noun_chunk,the reporting,1,1
noun_chunk,the requirement,1,1
noun_chunk,the requisite intention,1,1
noun_chunk,the respiratory organs,1,1
noun_chunk,the response,1,1
noun_chunk,the right arm,1,1
noun_chunk,the right ventricle,1,1
noun_chunk,the robbery,1,1
noun_chunk,the robbing,1,1
noun_chunk,the roof,1,1
noun_chunk,the rule,1,1
noun_chunk,the ruling,1,1
noun_chunk,the same action,1,1
noun_chunk,the same date,1,1
noun_chunk,the same duress,1,1
noun_chunk,the same indictment,1,1
noun_chunk,the same murder,1,1
noun_chunk,the same occasion,1,1
noun_chunk,the same position,1,1
noun_chunk,the sandhills,1,1
noun_chunk,the schedule,1,1
noun_chunk,the search,1,1
noun_chunk,the seat,1,1
noun_chunk,"the second
defendant",1,1
noun_chunk,the second certified question,1,1
noun_chunk,the second ground,1,1
noun_chunk,the second principle,1,1
noun_chunk,the senior officer,1,1
noun_chunk,the shootings,1,1
noun_chunk,the shot-gun,1,1
noun_chunk,the significance,1,1
noun_chunk,the single ground,1,1
noun_chunk,"the so-called
""dirty mobile 'phones",1,1
noun_chunk,the sofa,1,1
noun_chunk,the sole cause,1,1
noun_chunk,the sole issue,1,1
noun_chunk,the specific intention,1,1
noun_chunk,the speech,1,1
noun_chunk,the speeches,1,1
noun_chunk,"the spent 
 cartridges",1,1
noun_chunk,the spent cartridges,1,1
noun_chunk,the stab wounds,1,1
noun_chunk,the stairway area,1,1
noun_chunk,the start,1,1
noun_chunk,the state,1,1
noun_chunk,the statistical evidence,1,1
noun_chunk,the subject,1,1
noun_chunk,the submission,1,1
noun_chunk,the submissions,1,1
noun_chunk,the substantive allegation,1,1
noun_chunk,the substantive law,1,1
noun_chunk,the substitution,1,1
noun_chunk,the summing-up,1,1
noun_chunk,the supposed corpse,1,1
noun_chunk,the survivor,1,1
noun_chunk,the sweeping changes,1,1
noun_chunk,the tariff,1,1
noun_chunk,the taxi office,1,1
noun_chunk,the tee-shirt,1,1
noun_chunk,the telephones,1,1
noun_chunk,the term,1,1
noun_chunk,the the new levels,1,1
noun_chunk,the then practice,1,1
noun_chunk,the thing,1,1
noun_chunk,the third,1,1
noun_chunk,the third man,1,1
noun_chunk,the threat,1,1
noun_chunk,the threatened party,1,1
noun_chunk,the three appellants,1,1
noun_chunk,the three black men,1,1
noun_chunk,the three co,1,1
noun_chunk,the three men,1,1
noun_chunk,the three senior officers,1,1
noun_chunk,the three shots,1,1
noun_chunk,the throwing,1,1
noun_chunk,the title,1,1
noun_chunk,the toe,1,1
noun_chunk,the top,1,1
noun_chunk,the torch,1,1
noun_chunk,the town,1,1
noun_chunk,"the trial judge's
ruling",1,1
noun_chunk,the trigger,1,1
noun_chunk,the trouble,1,1
noun_chunk,the trousers,1,1
noun_chunk,the truth,1,1
noun_chunk,the two areas,1,1
noun_chunk,the two burglars,1,1
noun_chunk,the two people,1,1
noun_chunk,the two possible means,1,1
noun_chunk,the two principal witnesses,1,1
noun_chunk,the two unlawful acts,1,1
noun_chunk,the two women,1,1
noun_chunk,the ultimate question,1,1
noun_chunk,the undoubted murderer,1,1
noun_chunk,the unfocussed prejudice,1,1
noun_chunk,the unforeseen use,1,1
noun_chunk,the unlawful act,1,1
noun_chunk,the unlawful acts,1,1
noun_chunk,the unlawful killing,1,1
noun_chunk,the upmost gravity,1,1
noun_chunk,the upper end,1,1
noun_chunk,the various injuries,1,1
noun_chunk,the venture,1,1
noun_chunk,the very bottom,1,1
noun_chunk,the very point,1,1
noun_chunk,the very serious danger,1,1
noun_chunk,the vicinity,1,1
noun_chunk,the victim’s death,1,1
noun_chunk,the video,1,1
noun_chunk,the video interview,1,1
noun_chunk,the violence,1,1
noun_chunk,the vital and second shot,1,1
noun_chunk,the water,1,1
noun_chunk,the weekend,1,1
noun_chunk,the whole,1,1
noun_chunk,the whole course,1,1
noun_chunk,the wide range,1,1
noun_chunk,the wider public,1,1
noun_chunk,the wife,1,1
noun_chunk,the windpipe,1,1
noun_chunk,the witness box,1,1
noun_chunk,the witness-box,1,1
noun_chunk,the witnesses,1,1
noun_chunk,"the words
""preparation",1,1
noun_chunk,the works department,1,1
noun_chunk,the worst case,1,1
noun_chunk,the young women,1,1
noun_chunk,the J Ryan.,1,1
noun_chunk,their aims,1,1
noun_chunk,"their apparently utterly
carefree attitude",1,1
noun_chunk,their calls,1,1
noun_chunk,their case,1,1
noun_chunk,their client,1,1
noun_chunk,their conviction,1,1
noun_chunk,their convictions,1,1
noun_chunk,their duty,1,1
noun_chunk,their escape,1,1
noun_chunk,their evidence,1,1
noun_chunk,their fire,1,1
noun_chunk,their first question,1,1
noun_chunk,their home,1,1
noun_chunk,their initial assumption,1,1
noun_chunk,their involvement,1,1
noun_chunk,their killing,1,1
noun_chunk,their opinion,1,1
noun_chunk,their own trial,1,1
noun_chunk,their point,1,1
noun_chunk,their presence,1,1
noun_chunk,their property,1,1
noun_chunk,"their respective
life sentences",1,1
noun_chunk,their safety,1,1
noun_chunk,their self-control,1,1
noun_chunk,their tracks,1,1
noun_chunk,their weapons,1,1
noun_chunk,theirs,1,1
noun_chunk,then a pause,1,1
noun_chunk,then evidence,1,1
noun_chunk,theory,1,1
noun_chunk,therapy,1,1
noun_chunk,thereabouts,1,1
noun_chunk,therefore any verdict,1,1
noun_chunk,therefore no case,1,1
noun_chunk,these applicants,1,1
noun_chunk,these defendants,1,1
noun_chunk,these difficulties,1,1
noun_chunk,these principles,1,1
noun_chunk,these statements,1,1
noun_chunk,these terms,1,1
noun_chunk,these three defendants,1,1
noun_chunk,these times,1,1
noun_chunk,these words,1,1
noun_chunk,"this
principle",1,1
noun_chunk,"this
conclusion",1,1
noun_chunk,"this
offence",1,1
noun_chunk,this State,1,1
noun_chunk,this appellant,1,1
noun_chunk,this assertion,1,1
noun_chunk,this branch,1,1
noun_chunk,this common agreement,1,1
noun_chunk,this common design,1,1
noun_chunk,this country,1,1
noun_chunk,this defence,1,1
noun_chunk,this direction,1,1
noun_chunk,this evening,1,1
noun_chunk,this interview,1,1
noun_chunk,this judgment,1,1
noun_chunk,this kind,1,1
noun_chunk,this knife,1,1
noun_chunk,this matter,1,1
noun_chunk,this morning,1,1
noun_chunk,this mother,1,1
noun_chunk,this murder,1,1
noun_chunk,this occasion,1,1
noun_chunk,this offence,1,1
noun_chunk,this particular case,1,1
noun_chunk,this particularly serious kind,1,1
noun_chunk,this purpose,1,1
noun_chunk,this remark,1,1
noun_chunk,this section,1,1
noun_chunk,this shooting,1,1
noun_chunk,this task,1,1
noun_chunk,this type,1,1
noun_chunk,this version,1,1
noun_chunk,this way,1,1
noun_chunk,this wound,1,1
noun_chunk,thoroughness,1,1
noun_chunk,"those
circumstances",1,1
noun_chunk,"those
findings",1,1
noun_chunk,"those
injuries",1,1
noun_chunk,"those
interviews",1,1
noun_chunk,"those
submissions",1,1
noun_chunk,those acts,1,1
noun_chunk,those cartridges,1,1
noun_chunk,those circumstances,1,1
noun_chunk,those doubts,1,1
noun_chunk,those ingredients,1,1
noun_chunk,those issues,1,1
noun_chunk,those measurements,1,1
noun_chunk,those passages,1,1
noun_chunk,those provisions,1,1
noun_chunk,those shots,1,1
noun_chunk,those terms,1,1
noun_chunk,those words,1,1
noun_chunk,three cartridge cases,1,1
noun_chunk,three children,1,1
noun_chunk,three counts,1,1
noun_chunk,three defendants,1,1
noun_chunk,three freshly fired 12-bore shotgun cartridges,1,1
noun_chunk,three times,1,1
noun_chunk,three years imprisonment,1,1
noun_chunk,three years imprisonment concurrent,1,1
noun_chunk,transfer,1,1
noun_chunk,treason,1,1
noun_chunk,twin brother,1,1
noun_chunk,"two
shots",1,1
noun_chunk,"two
counts",1,1
noun_chunk,two applications,1,1
noun_chunk,two burglars,1,1
noun_chunk,two cartridge cases,1,1
noun_chunk,two further counts,1,1
noun_chunk,two further shots,1,1
noun_chunk,two innocent lives,1,1
noun_chunk,two men,1,1
noun_chunk,two more shots,1,1
noun_chunk,two or more people,1,1
noun_chunk,two or three shots,1,1
noun_chunk,two other witnesses,1,1
noun_chunk,two police officers,1,1
noun_chunk,two political appointments,1,1
noun_chunk,two problems,1,1
noun_chunk,two professional criminals,1,1
noun_chunk,two questions,1,1
noun_chunk,two things,1,1
noun_chunk,two very material particulars,1,1
noun_chunk,two weeks,1,1
noun_chunk,two-thirds,1,1
noun_chunk,unaware Smith,1,1
noun_chunk,unidentified witnesses,1,1
noun_chunk,unlawful act manslaughter,1,1
noun_chunk,unusual features,1,1
noun_chunk,up to 10 years,1,1
noun_chunk,up to five cartridges,1,1
noun_chunk,urgent review,1,1
noun_chunk,verdicts,1,1
noun_chunk,very large numbers,1,1
noun_chunk,very serious offences,1,1
noun_chunk,view,1,1
noun_chunk,"violent
disorder",1,1
noun_chunk,virtue,1,1
noun_chunk,"voluntary
intoxication",1,1
noun_chunk,way,1,1
noun_chunk,weeks,1,1
noun_chunk,well-settled law,1,1
noun_chunk,what common enterprise,1,1
noun_chunk,whatever Cooper,1,1
noun_chunk,whatever dispute,1,1
noun_chunk,which act,1,1
noun_chunk,which case participation,1,1
noun_chunk,which section,1,1
noun_chunk,which the learned judge,1,1
noun_chunk,whose argument,1,1
noun_chunk,whose death,1,1
noun_chunk,whose name,1,1
noun_chunk,witnesses,1,1
noun_chunk,women,1,1
noun_chunk,wood,1,1
noun_chunk,work,1,1
noun_chunk,written submissions,1,1
noun_chunk,yesterday afternoon,1,1
noun_chunk,you?.,1,1
noun_chunk,your approach,1,1
noun_chunk,your proper verdict,1,1
noun_chunk,your self-control,1,1
noun_chunk,your task,1,1
noun_chunk,yourselves,1,1
noun_chunk,We,1,1
noun_chunk,What,1,1
noun_chunk,You,1,1
noun_chunk,blue eyes,1,1
noun_chunk,brown hair. Valerie Storie,1,1
noun_chunk,,1,1
noun_chunk,,1,1
root_verb,say,19,44
root_verb,convict,25,41
root_verb,be,14,17
root_verb,shoot,9,11
root_verb,make,9,10
root_verb,state,6,10
root_verb,submit,9,10
root_verb,charge,8,9
root_verb,tell,7,9
root_verb,deny,8,8
root_verb,find,6,8
root_verb,follow,7,8
root_verb,give,8,8
root_verb,have,5,8
root_verb,suggest,7,8
root_verb,acquit,4,7
root_verb,ask,3,7
root_verb,fire,3,7
root_verb,leave,6,7
root_verb,think,6,7
root_verb,describe,3,6
root_verb,direct,4,6
root_verb,seem,6,6
root_verb,urge,5,6
root_verb,come,5,5
root_verb,go,5,5
root_verb,see,4,5
root_verb,sentence,5,5
root_verb,take,5,5
root_verb,accept,4,4
root_verb,allow,4,4
root_verb,arise,4,4
root_verb,cause,3,4
root_verb,conclude,4,4
root_verb,explain,3,4
root_verb,hear,3,4
root_verb,kill,4,4
root_verb,know,4,4
root_verb,murder,4,4
root_verb,plead,3,4
root_verb,stab,3,4
root_verb,stand,4,4
root_verb,strike,3,4
root_verb,appear,3,3
root_verb,arrest,3,3
root_verb,carry,2,3
root_verb,commit,2,3
root_verb,consider,3,3
root_verb,establish,3,3
root_verb,invite,3,3
root_verb,involve,3,3
root_verb,lead,3,3
root_verb,note,3,3
root_verb,point,2,3
root_verb,reach,3,3
root_verb,record,2,3
root_verb,understand,2,3
root_verb,add,2,2
root_verb,address,2,2
root_verb,admit,2,2
root_verb,agree,2,2
root_verb,allege,2,2
root_verb,amount,2,2
root_verb,apply,2,2
root_verb,argue,2,2
root_verb,arm,2,2
root_verb,become,2,2
root_verb,call,2,2
root_verb,cite,2,2
root_verb,concede,2,2
root_verb,concern,2,2
root_verb,decide,2,2
root_verb,do,2,2
root_verb,entitle,2,2
root_verb,escape,2,2
root_verb,examine,2,2
root_verb,express,2,2
root_verb,feel,2,2
root_verb,indict,2,2
root_verb,insist,1,2
root_verb,let,1,2
root_verb,line,2,2
root_verb,mean,2,2
root_verb,mount,1,2
root_verb,quash,2,2
root_verb,read,2,2
root_verb,recognise,2,2
root_verb,rely,2,2
root_verb,remind,1,2
root_verb,remove,2,2
root_verb,repeat,2,2
root_verb,return,2,2
root_verb,reveal,2,2
root_verb,seek,2,2
root_verb,serve,2,2
root_verb,start,2,2
root_verb,try,2,2
root_verb,turn,2,2
root_verb,use,2,2
root_verb,abrogate,1,1
root_verb,accompany,1,1
root_verb,accord,1,1
root_verb,adopt,1,1
root_verb,advise,1,1
root_verb,age,1,1
root_verb,aim,1,1
root_verb,alert,1,1
root_verb,angle,1,1
root_verb,answer,1,1
root_verb,anticipate,1,1
root_verb,approach,1,1
root_verb,ascertain,1,1
root_verb,assert,1,1
root_verb,assist,1,1
root_verb,attack,1,1
root_verb,attempt,1,1
root_verb,attribute,1,1
root_verb,base,1,1
root_verb,bear,1,1
root_verb,burgle,1,1
root_verb,cast,1,1
root_verb,challenge,1,1
root_verb,change,1,1
root_verb,claim,1,1
root_verb,confirm,1,1
root_verb,contend,1,1
root_verb,continue,1,1
root_verb,contradict,1,1
root_verb,count,1,1
root_verb,cover,1,1
root_verb,deal,1,1
root_verb,delegate,1,1
root_verb,demonstrate,1,1
root_verb,depend,1,1
root_verb,derive,1,1
root_verb,determine,1,1
root_verb,die,1,1
root_verb,eject,1,1
root_verb,emerge,1,1
root_verb,emphasise,1,1
root_verb,empower,1,1
root_verb,enable,1,1
root_verb,endorse,1,1
root_verb,enter,1,1
root_verb,err,1,1
root_verb,fail,1,1
root_verb,fall,1,1
root_verb,force,1,1
root_verb,form,1,1
root_verb,gather,1,1
root_verb,get,1,1
root_verb,help,1,1
root_verb,hold,1,1
root_verb,hope,1,1
root_verb,impose,1,1
root_verb,indicate,1,1
root_verb,intend,1,1
root_verb,intervene,1,1
root_verb,interview,1,1
root_verb,introduce,1,1
root_verb,join,1,1
root_verb,law,1,1
root_verb,lay,1,1
root_verb,learn,1,1
root_verb,marshal,1,1
root_verb,miss,1,1
root_verb,move,1,1
root_verb,obtain,1,1
root_verb,open,1,1
root_verb,participate,1,1
root_verb,pass,1,1
root_verb,pause,1,1
root_verb,pick,1,1
root_verb,place,1,1
root_verb,play,1,1
root_verb,poke,1,1
root_verb,prepare,1,1
root_verb,press,1,1
root_verb,proclaim,1,1
root_verb,produce,1,1
root_verb,put,1,1
root_verb,qualify,1,1
root_verb,reduce,1,1
root_verb,refer,1,1
root_verb,refuse,1,1
root_verb,refute,1,1
root_verb,reject,1,1
root_verb,relate,1,1
root_verb,release,1,1
root_verb,remain,1,1
root_verb,render,1,1
root_verb,reply,1,1
root_verb,represent,1,1
root_verb,require,1,1
root_verb,result,1,1
root_verb,revoke,1,1
root_verb,risk,1,1
root_verb,satisfy,1,1
root_verb,scream,1,1
root_verb,shout,1,1
root_verb,show,1,1
root_verb,slide,1,1
root_verb,sound,1,1
root_verb,speak,1,1
root_verb,stress,1,1
root_verb,succeed,1,1
root_verb,suffer,1,1
root_verb,sum,1,1
root_verb,supply,1,1
root_verb,tend,1,1
root_verb,treat,1,1
root_verb,uphold,1,1
root_verb,venture,1,1
root_verb,wrap,1,1
root_verb,write,1,1
